segment_id,COMET,chrF++,BLEU,is_bad_source,src_length,length_group_2,length_group_3
0,0.9303004145622252,56.17044072344443,53.29462628216855,True,3,short,short
1,0.6252527832984924,29.257480474970833,5.522397783539471,False,9,short,short
2,0.6381389498710632,24.870951230440433,6.204308159428349,False,29,short,medium
3,0.5895426273345947,28.63547216860802,3.971888885707489,False,66,long,long
4,0.4522663652896881,12.574157372014463,0.3506318297671793,False,126,long,long
5,0.7947096824645996,32.6107213676374,12.59459119914827,False,16,short,medium
6,0.6169814467430115,23.083449432619503,6.988198185490689,False,9,short,short
7,0.4154652059078216,16.84768289888575,1.0295795878165188,False,107,long,long
8,0.5103338360786438,18.213186884250355,1.068532437736609,False,88,long,long
9,0.4376493990421295,21.10376247452114,0.8883464082954126,False,77,long,long
10,0.7889202833175659,28.462223740544513,23.09503728212329,False,28,short,medium
11,0.7115837931632996,21.93373157491275,0.0,False,6,short,short
12,0.5129173994064331,26.904012214775285,1.9658630590090864,False,31,short,medium
13,0.4628083705902099,16.949185926901965,0.0,False,46,long,long
14,0.5116035342216492,15.589022501160638,0.7515209354665671,False,59,long,long
15,0.4593096971511841,22.298973611982404,3.500750561345798,False,88,long,long
16,0.4725430309772491,26.810398297054412,2.407346922596909,False,54,long,long
17,0.4599356055259704,21.55510963380866,2.157510121575097,False,60,long,long
18,0.4399201273918152,16.959465028462656,0.7553480341282766,False,64,long,long
19,0.479995995759964,22.736573187054844,4.456882760699064,False,8,short,short
20,0.5059753656387329,25.092906122376625,0.0,False,9,short,short
21,0.338068813085556,12.759601782019688,1.2872038491745503,False,93,long,long
22,0.4838229417800903,22.790866245911097,1.0449986923344108,False,79,long,long
23,0.4387146830558777,15.755868341243712,0.4039756118076072,False,116,long,long
24,0.3360528945922851,15.3783350536323,0.6809572489269953,False,70,long,long
25,0.377038836479187,14.858344464119067,0.7619762691987558,False,124,long,long
26,0.3608628511428833,13.954185900837274,2.3788503848266394,False,8,short,short
27,0.4781654179096222,19.5777011412609,1.0518639956354976,False,43,long,long
28,0.4577817916870117,22.184327941665263,1.3565704153952962,False,43,long,long
29,0.40692338347435,17.71885502938591,1.0952083604308251,False,38,long,long
30,0.4100138247013092,20.20639258584556,2.2266617638454975,False,43,long,long
31,0.3848850429058075,20.203078130812393,1.9204766356006144,False,75,long,long
32,0.4417406022548675,19.20180852383738,2.0018796078701695,False,53,long,long
33,0.3818090260028839,17.225878731326354,1.0675768631106382,False,53,long,long
34,0.3518300950527191,10.730819610613798,0.7776621339520332,False,48,long,long
35,0.5373290181159973,28.009732427567,2.6304342374990943,False,48,long,long
36,0.4387336671352386,14.570536644560043,0.959641509636166,False,51,long,long
37,0.3589005172252655,15.97094961361682,1.741825833799373,False,50,long,long
38,0.3034352362155914,8.631386949204312,0.0,False,52,long,long
39,0.4954127967357635,17.302365974219708,4.167251645138561,False,10,short,short
40,0.4960603415966034,22.341752987272915,0.9335162818104252,False,73,long,long
41,0.4277615547180176,14.807533670630658,0.3710921094023893,False,152,long,long
42,0.4831787645816803,17.322985981827223,0.6479595903826559,False,96,long,long
43,0.448369950056076,20.17926070860356,3.7477767366779218,False,8,short,short
44,0.4383199512958526,24.16882906771867,1.162077632547417,False,42,long,long
45,0.4433822929859161,21.63356078583484,1.7312204767400707,False,59,long,long
46,0.350253164768219,12.533793429126028,0.0,False,78,long,long
47,0.4916417896747589,21.114077344684286,0.8261199955465021,False,72,long,long
48,0.5205700397491455,31.45154140556043,2.7425380495222047,False,37,long,medium
49,0.4428831040859222,30.227102550555134,7.198169585307327,False,43,long,long
50,0.5343033671379089,36.16584647048202,3.909487060288872,False,37,long,medium
51,0.3917145431041717,21.13889817035221,1.1966739531758412,False,67,long,long
52,0.4365201294422149,17.459714002963583,1.0681813681079426,False,73,long,long
53,0.4842566549777984,19.998912741452692,1.9628587427109885,False,56,long,long
54,0.475064069032669,19.363373245046105,1.0126598369158797,False,49,long,long
55,0.4200262129306793,15.06952322726457,0.7197129413978522,False,80,long,long
56,0.2354669719934463,1.5033321223720295,0.0,False,59,long,long
57,0.6997264623641968,19.975609123236875,2.7005617565085704,False,10,short,short
58,0.4407292604446411,28.61562070755395,3.5990847926536635,False,32,short,medium
59,0.647110641002655,17.264358965711065,1.5234719529996683,False,29,short,medium
60,0.4840657711029053,19.22138450081074,0.791603808496114,False,48,long,long
61,0.4902955591678619,25.04031361032316,1.4333000127883408,False,29,short,medium
62,0.5311568379402161,15.959218812773573,0.4893894244038347,False,73,long,long
63,0.655860960483551,20.60021507253744,1.0535550949298655,False,49,long,long
64,0.4850065112113952,22.996221664068315,1.2744039505750158,False,35,long,medium
65,0.4027214348316192,18.617332230033057,0.6327531477003768,False,71,long,long
66,0.4125643074512481,12.63807194601007,3.3495035708457803,False,7,short,short
67,0.49325031042099,24.958122139982343,3.2345923297735237,False,40,long,long
68,0.3942264914512634,18.964668632035327,0.702648297901856,False,70,long,long
