segment_id,COMET,chrF++,is_bad_source,src_length,length_group_2,length_group_3
0,0.2047834992408752,0.4888875873911903,True,3,short,short
1,0.7410497069358826,56.08371629610666,False,9,short,short
2,0.7766892910003662,56.98689636953992,False,29,short,medium
3,0.8072929978370667,59.25475139212827,False,66,long,long
4,0.8067204356193542,60.53196739745673,False,126,long,long
5,0.7655969858169556,53.07265108185483,False,16,short,medium
6,0.4840013086795807,34.785449146112214,False,9,short,short
7,0.7142989039421082,54.374826685430065,False,107,long,long
8,0.6944347023963928,49.37406893693515,False,88,long,long
9,0.8704189658164978,63.696067786740606,False,77,long,long
10,0.5200125575065613,55.56200254054055,False,28,short,medium
11,0.953868806362152,66.17499181116678,False,6,short,short
12,0.88105708360672,49.641015811806966,False,31,short,medium
13,0.8915204405784607,66.65616926255979,False,46,long,long
14,0.5673364996910095,33.69270790228347,False,59,long,long
15,0.7120872139930725,51.11955527881321,False,88,long,long
16,0.5710888504981995,56.41889720893535,False,54,long,long
17,0.8290169835090637,52.56405181400113,False,60,long,long
18,0.6954713463783264,44.597088575907215,False,64,long,long
19,0.4400395452976227,33.75325753384567,False,8,short,short
20,0.3533412218093872,28.711181286058725,False,9,short,short
21,0.777383029460907,56.16549224055411,False,93,long,long
22,0.6495216488838196,45.73852102933419,False,79,long,long
23,0.8133736252784729,58.20505094946486,False,116,long,long
24,0.775642454624176,47.66429898810709,False,70,long,long
25,0.8182513117790222,55.68001228250219,False,124,long,long
26,0.348796546459198,30.76585625049917,False,8,short,short
27,0.288605123758316,17.633261968214683,False,43,long,long
28,0.6305886507034302,47.26510299538822,False,43,long,long
29,0.7940711975097656,60.90261876581311,False,38,long,long
30,0.7467902302742004,51.24940305935244,False,43,long,long
31,0.5765511393547058,48.23934439932971,False,75,long,long
32,0.8445094227790833,48.85817939960538,False,53,long,long
33,0.6172289252281189,57.24445780504082,False,53,long,long
34,0.8575422167778015,49.31321292622492,False,48,long,long
35,0.6042747497558594,50.43550906672739,False,48,long,long
36,0.8588351607322693,55.48587590108537,False,51,long,long
37,0.4093226492404938,39.529850307068074,False,50,long,long
38,0.6079900860786438,39.380685247162134,False,52,long,long
39,0.4827030003070831,38.05324131683777,False,10,short,short
40,0.8501757979393005,60.65858289855798,False,73,long,long
41,0.8262388706207275,45.44331816426935,False,152,long,long
42,0.8222576975822449,45.273258702041545,False,96,long,long
43,0.5149122476577759,22.28709389252577,False,8,short,short
44,0.7339780926704407,43.49155815715545,False,42,long,long
45,0.5927905440330505,26.961451115723605,False,59,long,long
46,0.7661589980125427,56.919071786312294,False,78,long,long
47,0.462494283914566,40.14619251639912,False,72,long,long
48,0.8214589953422546,64.50407944722923,False,37,long,medium
49,0.4941025674343109,36.73962865302179,False,43,long,long
50,0.8216426968574524,58.29229549561289,False,37,long,medium
51,0.8048788905143738,54.36052178978703,False,67,long,long
52,0.7645483613014221,60.4051008434367,False,73,long,long
53,0.7253389358520508,53.784288609442264,False,56,long,long
54,0.6646314263343811,43.923305929848205,False,49,long,long
55,0.6592110991477966,45.67529782116239,False,80,long,long
56,0.764675498008728,52.516841474536925,False,59,long,long
57,0.6567102074623108,38.260791836456136,False,10,short,short
58,0.7620869278907776,43.20869290564589,False,32,short,medium
59,0.7977700233459473,57.402988045393975,False,29,short,medium
60,0.8173388242721558,54.74636465031655,False,48,long,long
61,0.907582938671112,65.62328851974816,False,29,short,medium
62,0.8053302764892578,51.632476077800185,False,73,long,long
63,0.7712212800979614,55.59120401885698,False,49,long,long
64,0.5536580085754395,41.50997158788469,False,35,long,medium
65,0.8603225350379944,59.02459822223432,False,71,long,long
66,0.6908233761787415,51.005243249264744,False,7,short,short
67,0.7873466610908508,63.45941877225854,False,40,long,long
68,0.6859098076820374,58.125132640423494,False,70,long,long
69,0.8238762021064758,55.7179580853643,False,16,short,medium
70,0.5560846924781799,33.9797043869808,False,15,short,medium
71,0.8521442413330078,50.10274663113806,False,39,long,long
72,0.510272204875946,48.67628822350568,False,72,long,long
73,0.8603115677833557,60.175970588880915,False,64,long,long
74,0.7916812896728516,56.657240314881605,False,96,long,long
75,0.7406904101371765,46.0490040946518,False,49,long,long
76,0.4771251380443573,19.528319964431876,False,37,long,medium
77,0.8757956027984619,61.20968741045628,False,74,long,long
78,0.7569596171379089,56.80228846691296,False,15,short,medium
79,0.6602708697319031,27.949686201461603,False,15,short,medium
80,0.5412816405296326,52.94797918552992,False,54,long,long
81,0.8418046832084656,52.33859289149274,False,73,long,long
82,0.7192925810813904,50.400754080109834,False,64,long,long
83,0.5434918999671936,30.248626269093847,False,66,long,long
84,0.5521281957626343,42.96280511845947,False,45,long,long
85,0.8127060532569885,44.7086916738849,False,49,long,long
86,0.6669383645057678,52.04971984712989,False,12,short,short
87,0.5211957097053528,31.444606363646137,False,12,short,short
88,0.3803454935550689,37.08786996007945,False,26,short,medium
89,0.8066996932029724,47.7883614575923,False,68,long,long
90,0.7809996604919434,53.48995458773652,False,72,long,long
91,0.8523971438407898,53.25924622797519,False,91,long,long
92,0.49072265625,31.664693546504985,False,34,long,medium
93,0.4749524295330047,28.51396957013807,False,54,long,long
94,0.5119315981864929,32.425054688616356,False,10,short,short
95,0.8501182198524475,63.62601911419915,False,45,long,long
96,0.7717714309692383,43.55686497021081,False,136,long,long
97,0.831860363483429,52.71008077182696,False,66,long,long
98,0.6593037247657776,46.99058853051241,False,76,long,long
99,0.333108127117157,22.25120831452159,False,17,short,medium
100,0.8179876208305359,49.926932975965414,False,79,long,long
101,0.6105638146400452,31.44444797713366,False,149,long,long
102,0.4552963078022003,33.12729555866646,False,14,short,medium
103,0.8253827095031738,44.571654205112864,False,18,short,medium
104,0.7250742316246033,46.416634594589254,False,32,short,medium
105,0.7662587761878967,55.93857177324666,False,90,long,long
106,0.7736440896987915,52.40226446785965,False,56,long,long
107,0.760635495185852,46.02516120600511,False,70,long,long
108,0.5187579989433289,16.583014743315104,False,92,long,long
109,0.5416834950447083,48.090236814830675,False,37,long,medium
110,0.5084517598152161,39.258971469234865,False,91,long,long
111,0.5525240898132324,46.99554791888097,False,63,long,long
112,0.9385290145874025,72.42676811993107,False,16,short,medium
113,0.8971447944641113,59.061261618917115,False,15,short,medium
114,0.6411184072494507,57.7857159687901,False,60,long,long
115,0.7987661361694336,59.9012035584761,False,79,long,long
116,0.8004215955734253,66.8566682817966,False,46,long,long
117,0.6975540518760681,71.99749875776634,False,61,long,long
118,0.8248257040977478,60.48070437019699,False,55,long,long
119,0.829932451248169,55.321486758580285,False,57,long,long
120,0.3827006816864013,10.481002629667971,False,10,short,short
121,0.7372725605964661,54.64498019426428,False,74,long,long
122,0.8149718046188354,46.026767756541474,False,52,long,long
123,0.8647195100784302,43.41217127848956,False,54,long,long
124,0.7426735758781433,61.15327700646024,False,85,long,long
125,0.8048525452613831,58.738110911215614,False,42,long,long
126,0.7747885584831238,55.65235559952949,False,66,long,long
127,0.7978825569152832,55.394126251865195,False,40,long,long
128,0.6169571280479431,21.750089884932443,False,46,long,long
129,0.8499890565872192,63.3319469754081,False,52,long,long
130,0.9026908278465272,72.13490709957767,False,20,short,medium
131,0.8714802861213684,53.82612668202271,False,19,short,medium
132,0.3646228909492492,21.98162863821677,False,12,short,short
133,0.8142275214195251,61.13172204703109,False,75,long,long
134,0.8415122628211975,59.228151273136085,False,68,long,long
135,0.8183820843696594,55.18202561736091,False,57,long,long
136,0.610804557800293,32.94386460077006,False,106,long,long
137,0.8405280709266663,59.078422440374446,False,100,long,long
138,0.8763181567192078,65.64544046658249,False,50,long,long
139,0.8556846976280212,57.80379863840919,False,61,long,long
140,0.7081859111785889,46.94912904043583,False,56,long,long
141,0.6147475838661194,29.571637977146636,False,51,long,long
142,0.5328564643859863,38.70834112939742,False,11,short,short
143,0.5386912226676941,42.74475176156931,False,74,long,long
