segment_id,COMET,chrF++,BLEU,is_bad_source,src_length,length_group_2,length_group_3
0,0.8988837003707886,60.32259288823866,53.29462628216855,True,3,short,short
1,0.6358881592750549,31.332377649115017,6.567274736060396,False,9,short,short
2,0.4945111572742462,23.60179181899957,8.46000805951584,False,29,short,medium
3,0.5607634782791138,25.147318282047753,2.5239690857217543,False,66,long,long
4,0.4830376207828522,17.77190834323587,0.4169738667055525,False,126,long,long
5,0.8427402377128601,42.737635814692226,25.330984049661037,False,16,short,medium
6,0.7176518440246582,26.70929667603443,5.815868174415823,False,9,short,short
7,0.4701851010322571,17.573710366457636,1.395516316541047,False,107,long,long
8,0.5464437007904053,22.685155679627673,2.296425657539743,False,88,long,long
9,0.5255709290504456,19.097869550734465,0.809528325701681,False,77,long,long
10,0.670643150806427,41.68832169112623,32.14131176752113,False,28,short,medium
11,0.6396456956863403,28.068794594921258,6.567274736060396,False,6,short,short
12,0.7067381739616394,29.058302897800388,5.71168499906942,False,31,short,medium
13,0.5894415974617004,24.341264806955323,0.0,False,46,long,long
14,0.4865207970142364,18.580849459917108,0.7937581266755979,False,59,long,long
15,0.5494847297668457,20.700680398592898,2.2330001167646514,False,88,long,long
16,0.4943327605724334,24.11953971098205,2.306178045005654,False,54,long,long
17,0.4307456910610199,21.79191342247516,2.6874693822636253,False,60,long,long
18,0.66914302110672,31.955702883266767,4.860051981484589,False,64,long,long
19,0.6367137432098389,23.7846173189126,5.669791110976001,False,8,short,short
20,0.4542615413665771,24.795610508172,4.266331692956901,False,9,short,short
21,0.3999781310558319,19.889058835675595,1.325670098020256,False,93,long,long
22,0.3223235309123993,10.326229765297056,0.70027739171007,False,79,long,long
23,0.2816638052463531,9.800811718754158,0.4199154722373996,False,116,long,long
24,0.3142073452472687,8.652625573543252,0.4019066893267392,False,70,long,long
25,0.4117529690265655,12.327358158158964,0.3416967104765956,False,124,long,long
26,0.4129977524280548,12.974860606934582,2.3788503848266394,False,8,short,short
27,0.3176409900188446,10.415097480854197,0.8159933940502262,False,43,long,long
28,0.3171972930431366,14.951525185575465,0.9176243255076388,False,43,long,long
29,0.2826561033725738,22.34440679617927,5.074007340268568,False,38,long,long
30,0.3964402973651886,19.70589079628075,1.772982824903713,False,43,long,long
31,0.5753621459007263,22.935647371621688,4.687644255167655,False,75,long,long
32,0.330848217010498,14.376467698169249,0.8130350574508933,False,53,long,long
33,0.5133773684501648,23.30961499525152,2.00201172354427,False,53,long,long
34,0.6291895508766174,29.57608295700911,2.3133918449422577,False,48,long,long
