segment_id,COMET,chrF++,BLEU,is_bad_source,src_length,length_group_2,length_group_3
0,0.9766541123390198,100.0,100.00000000000004,True,3,short,short
1,0.90908682346344,76.89540784697031,43.36189090348677,False,9,short,short
2,0.8111007809638977,52.82945768915519,37.81387224458928,False,29,short,medium
3,0.8575928211212158,60.36880215088601,30.55796062728031,False,66,long,long
4,0.794227659702301,63.354270317569906,35.679067517303864,False,126,long,long
5,0.8922489285469055,67.29774615907331,28.309565972180955,False,16,short,medium
6,0.8191000819206238,29.14324344068032,2.908317710573758,False,9,short,short
7,0.7330799102783203,44.22191980170147,16.215234484216438,False,107,long,long
8,0.7827357649803162,47.04746807651417,8.839392107257874,False,88,long,long
9,0.8486394286155701,52.05833382246734,20.30397753732687,False,77,long,long
10,0.8898208737373352,51.43754451211249,12.443198534786198,False,28,short,medium
11,0.8923065066337585,45.36280098302182,16.515821590069034,False,6,short,short
12,0.9289856553077698,63.744125374988414,39.384976082538174,False,31,short,medium
13,0.8926865458488464,63.03372085944316,27.542373969304595,False,46,long,long
14,0.8736110329627991,64.9723927169547,37.43296775429488,False,59,long,long
15,0.8511054515838623,56.724065227848186,32.12734253661212,False,88,long,long
16,0.8728266358375549,62.707302156453494,36.47267188618201,False,54,long,long
17,0.8657705187797546,66.38016527440409,32.405120109121796,False,60,long,long
18,0.8724644780158997,56.490250663224685,25.604650048329564,False,64,long,long
19,0.9577375054359436,78.33232437370735,58.16986431974049,False,8,short,short
20,0.8301218152046204,55.965243935343565,35.64026463354184,False,9,short,short
21,0.8408674597740173,56.032350540549245,22.579516037980294,False,93,long,long
22,0.8375531435012817,67.18810239545144,35.987852760305024,False,79,long,long
23,0.8560909628868103,53.50726214276615,18.4419538902645,False,116,long,long
24,0.8208245635032654,53.60729497467639,20.61339957479585,False,70,long,long
25,0.8360985517501831,61.64221026915292,30.413799827226516,False,124,long,long
26,0.7180503010749817,22.62269194678153,5.669791110976001,False,8,short,short
27,0.8279168009757996,38.69605630898961,6.171736018233177,False,43,long,long
28,0.7949485778808594,44.3908317093684,15.227441479094024,False,43,long,long
29,0.8317714929580688,60.85256620301385,15.208202003569832,False,38,long,long
30,0.8380708694458008,58.142542910226446,38.827199733919855,False,43,long,long
31,0.7944110035896301,54.60104148916718,26.43817902038048,False,75,long,long
32,0.8479273915290833,52.17824558367189,14.583623453134113,False,53,long,long
33,0.8747983574867249,68.00584716940735,42.91491112718833,False,53,long,long
34,0.8719635605812073,51.34814662671327,13.36053806451809,False,48,long,long
35,0.8682504296302795,60.50213773627002,36.0098190948784,False,48,long,long
36,0.8572738766670227,70.91977110251901,45.44169947398817,False,51,long,long
37,0.8651004433631897,59.246671464461464,31.05902346322273,False,50,long,long
38,0.8045101165771484,52.05367225014379,25.151151066944852,False,52,long,long
39,0.7788911461830139,42.17402728184831,11.04479556707894,False,10,short,short
40,0.8730171322822571,71.7273485738399,50.587923730064205,False,73,long,long
41,0.8340744376182556,53.181878209707946,25.485095264279053,False,152,long,long
42,0.8416294455528259,57.95702900800903,26.518048261018247,False,96,long,long
43,0.7163489460945129,25.522759394215356,0.0,False,8,short,short
44,0.8308821320533752,50.46898417941176,12.963085546114788,False,42,long,long
45,0.7699853181838989,53.69413099534096,27.86229493622065,False,59,long,long
46,0.7864992022514343,45.67227515924513,14.841979978674804,False,78,long,long
47,0.8046534061431885,50.564538251298266,22.27675801563461,False,72,long,long
48,0.7986147999763489,60.531752084786696,39.70721864449783,False,37,long,medium
49,0.8021625876426697,51.322078108774605,21.781797308937257,False,43,long,long
50,0.8446564078330994,61.68178697595582,41.260726859241515,False,37,long,medium
51,0.8210399746894836,49.223578893516425,17.705135836406082,False,67,long,long
52,0.8071054220199585,57.73878637313171,26.514597806191784,False,73,long,long
53,0.8519634008407593,53.143691399726436,20.44668201088485,False,56,long,long
54,0.7417495250701904,49.9568617759804,19.29667290823103,False,49,long,long
55,0.8242117762565613,51.5727303222165,19.04194618122951,False,80,long,long
56,0.774367094039917,45.25701323324468,20.212141712466146,False,59,long,long
57,0.9131222367286682,54.08574291188517,11.868405219520977,False,10,short,short
58,0.8191936612129211,47.63577119410679,8.21229347942861,False,32,short,medium
59,0.87781822681427,60.87676353609024,27.12946262236134,False,29,short,medium
60,0.8551365733146667,56.08494668247127,30.473277331088237,False,48,long,long
61,0.8777013421058655,62.45340321489322,30.21487746111316,False,29,short,medium
62,0.8504356741905212,57.75525860416263,23.039152415032454,False,73,long,long
63,0.6942864060401917,48.54742362766432,24.467202517688307,False,49,long,long
64,0.7251923680305481,43.26970945769985,8.184448555478486,False,35,long,medium
65,0.8760375380516052,61.722340603578296,31.177704947642532,False,71,long,long
66,0.6024868488311768,42.42082831249768,24.549475440235113,False,7,short,short
67,0.8688715696334839,63.565397122316234,44.39627347301252,False,40,long,long
68,0.8249703049659729,49.900905639840616,20.089514685941353,False,70,long,long
69,0.9103261828422546,57.94381925442842,18.355542600499454,False,16,short,medium
70,0.8754268884658813,49.814558906365306,16.37067633725403,False,15,short,medium
71,0.892076313495636,58.717506974525435,30.50966162985225,False,39,long,long
72,0.8481882810592651,52.33860606457471,26.303104059215883,False,72,long,long
73,0.8597732186317444,61.19760861920738,31.03100170315342,False,64,long,long
74,0.8696599006652832,65.56568542416038,40.2206116937196,False,96,long,long
75,0.8837471604347229,61.81402129212349,23.47458738055568,False,49,long,long
76,0.8833842277526855,61.81865156987046,27.366830336321357,False,37,long,medium
77,0.8745696544647217,68.61626276543493,30.36562532695858,False,74,long,long
78,0.9150916934013368,55.90675873390273,12.03921753741131,False,15,short,medium
79,0.6387476325035095,18.72549277126005,2.247346032110286,False,15,short,medium
80,0.8170929551124573,52.03059379549858,21.863941838706666,False,54,long,long
81,0.8712539076805115,50.89735342038303,22.88856978850174,False,73,long,long
82,0.7305967211723328,42.53569517404788,12.0802443502655,False,64,long,long
83,0.8187124133110046,52.748923738406695,22.641489940199367,False,66,long,long
84,0.8430296182632446,52.28536131135037,26.91318291830872,False,45,long,long
85,0.7932108044624329,46.514568296718714,15.324178482172991,False,49,long,long
86,0.910156548023224,70.35499438033186,16.06455374563062,False,12,short,short
87,0.8573198914527893,31.33909389105075,3.716499092256818,False,12,short,short
88,0.8992881178855896,71.82957117334928,43.97548276996291,False,26,short,medium
89,0.7900342345237732,57.90280075700453,22.23072884520705,False,68,long,long
90,0.8257046341896057,56.08591816386732,32.231048454445784,False,72,long,long
91,0.878602147102356,72.24957915884485,43.46760598560328,False,91,long,long
92,0.8104098439216614,52.78175982050095,12.456738111961668,False,34,long,medium
93,0.8626317381858826,63.49236170163596,44.42968836885963,False,54,long,long
94,0.8684366345405579,38.15109031425154,4.767707020457095,False,10,short,short
95,0.8444564342498779,41.198739315509165,11.18155336121167,False,45,long,long
96,0.8147580027580261,50.786219011209454,16.7902981549372,False,136,long,long
97,0.8654211163520813,52.66543518547119,20.64171425274435,False,66,long,long
98,0.8234391212463379,51.50316533931398,15.320400739897938,False,76,long,long
99,0.8969111442565918,44.67759449028999,20.891853890830703,False,17,short,medium
100,0.8089287877082825,42.69872493166035,6.828601116284773,False,79,long,long
101,0.833086371421814,51.1891398828034,19.30938999863173,False,149,long,long
102,0.6800076961517334,31.59792452377257,3.0372940354383413,False,14,short,medium
103,0.871096670627594,47.07023605747128,19.653550568347665,False,18,short,medium
104,0.826957643032074,43.84768923054403,8.428682606415533,False,32,short,medium
105,0.7737864255905151,51.24912558471655,16.07253765529626,False,90,long,long
106,0.7860812544822693,34.6374083846388,9.350271897366982,False,56,long,long
107,0.8193145394325256,40.82453852262371,6.266765368417686,False,70,long,long
108,0.8325865864753723,55.87462089212445,21.309227478280462,False,92,long,long
109,0.8140272498130798,57.850220612353795,28.37741428361759,False,37,long,medium
110,0.6947340369224548,48.63459225972185,18.65703149101964,False,91,long,long
111,0.8300608992576599,48.19114861817162,16.35900260013485,False,63,long,long
112,0.8414660096168518,44.71832125461662,22.894156860669913,False,16,short,medium
113,0.8818773627281189,53.99043746754312,16.202795457177032,False,15,short,medium
114,0.8440784811973572,57.0629248798266,21.876284004350307,False,60,long,long
115,0.8265815377235413,61.27424873053872,33.671083430604035,False,79,long,long
116,0.7990603446960449,37.947297519258576,11.904105950433866,False,46,long,long
117,0.8227068781852722,47.22317617538202,19.307479967245968,False,61,long,long
118,0.8440528512001038,60.464622013728,36.567128971759715,False,55,long,long
119,0.8858844041824341,56.909684295923114,35.26382390117652,False,57,long,long
120,0.7469886541366577,27.522037999747244,6.178110636313396,False,10,short,short
121,0.8651469349861145,62.205170147206786,28.81668493038859,False,74,long,long
122,0.8397908806800842,46.45602769919575,8.132260007569448,False,52,long,long
123,0.7983937859535217,51.43542316580933,21.680280366918787,False,54,long,long
124,0.8905782699584961,53.69884905138774,17.769069410515076,False,85,long,long
125,0.7970378994941711,48.51771787403165,23.254043904913456,False,42,long,long
126,0.788719117641449,51.71425873927312,21.22810013040282,False,66,long,long
127,0.8565889000892639,55.993630980916755,19.13507813846913,False,40,long,long
128,0.8553290367126465,54.46971243505975,23.27796214332809,False,46,long,long
129,0.8542273640632629,57.110206033050325,19.40432659578628,False,52,long,long
130,0.9216243028640748,74.12465228919527,38.17666460451127,False,20,short,medium
131,0.8730422854423523,90.42495625415351,68.91557807535084,False,19,short,medium
132,0.8175508379936218,51.849592677161915,13.065113298388567,False,12,short,short
133,0.7653812766075134,47.87711423928302,24.152163371740436,False,75,long,long
134,0.8133205771446228,64.12388723668626,25.163587815755516,False,68,long,long
135,0.8512158393859863,55.20078607066715,17.56413242096316,False,57,long,long
136,0.8722825050354004,68.4223482675764,43.39381986563566,False,106,long,long
137,0.8476157784461975,56.34933236215323,30.404081556463833,False,100,long,long
138,0.8303183913230896,50.26863474958338,13.318368461351184,False,50,long,long
139,0.835588812828064,45.62128960609983,7.225639587748427,False,61,long,long
140,0.8764313459396362,58.438206643723255,24.33565721526579,False,56,long,long
141,0.8421319723129272,50.90574727821235,16.282871217372488,False,51,long,long
142,0.9540792107582092,94.10717603821232,65.80370064762461,False,11,short,short
143,0.817943274974823,59.78161779629606,36.976078274634425,False,74,long,long
144,0.798375129699707,54.755161665295894,20.54202045170931,False,53,long,long
145,0.8570511937141418,52.41081619912282,14.585085589899377,False,111,long,long
146,0.8451851606369019,52.488698625873695,20.405992038385666,False,99,long,long
147,0.7724601626396179,41.31231538721839,4.724991407580064,False,27,short,medium
148,0.7963857054710388,45.27968336300514,9.510691897245692,False,44,long,long
149,0.7782480120658875,59.31150261522412,38.468801218115715,False,46,long,long
150,0.7004967331886292,58.066907173671,20.567878559604495,False,44,long,long
151,0.8053879737854004,49.789452286385995,13.759729485755065,False,59,long,long
152,0.6904604434967041,59.01070101837409,38.73630865502122,False,71,long,long
153,0.7861860990524292,52.21170062958127,19.135402828579434,False,44,long,long
154,0.6563764214515686,53.21616263216967,21.86090492650835,False,79,long,long
155,0.7942020297050476,43.96879407794067,13.217947626377288,False,19,short,medium
156,0.5371469855308533,36.13602204404329,7.761035889722024,False,15,short,medium
157,0.7708891034126282,55.440108177683015,30.277029197532105,False,20,short,medium
158,0.8556261658668518,68.5748980537678,43.08330959594517,False,20,short,medium
159,0.7410295605659485,25.97746598737672,10.89644800332157,False,7,short,short
160,0.7333905100822449,50.625,49.99999999999999,False,2,short,short
161,0.7866085171699524,42.35554291174849,21.82269148961669,False,5,short,short
162,0.5975145101547241,7.749005713673834,0.0,False,3,short,short
163,0.8435322642326355,43.41368849470643,12.44023474812678,False,4,short,short
