segment_id,COMET,chrF++,is_bad_source,src_length,length_group_2,length_group_3
0,0.5382779836654663,31.11057796742086,True,3,short,short
1,0.4414404332637787,11.99950448497804,False,9,short,short
2,0.4606728255748749,24.17131821922925,False,29,short,medium
3,0.3995986580848694,16.398207683142672,False,66,long,long
4,0.3297237455844879,9.830125025086184,False,126,long,long
5,0.789501965045929,43.52790271760142,False,16,short,medium
6,0.3758045732975006,7.54089005377512,False,9,short,short
7,0.3280659019947052,14.129464142427633,False,107,long,long
8,0.3225380480289459,12.449314846784477,False,88,long,long
9,0.3844040334224701,15.703841019300397,False,77,long,long
10,0.5488206744194031,25.432155910021052,False,28,short,medium
11,0.3031002283096313,8.175932182305084,False,6,short,short
12,0.2270111292600631,10.772364157485786,False,31,short,medium
13,0.3182126581668854,2.1401579054597923,False,46,long,long
14,0.3022052943706512,9.330679440395762,False,59,long,long
15,0.321997731924057,15.99131394240674,False,88,long,long
16,0.302668809890747,16.09212724107082,False,54,long,long
17,0.2915501296520233,19.36407204189934,False,60,long,long
18,0.3509301245212555,17.063332196157056,False,64,long,long
19,0.3488655984401703,10.09291685533288,False,8,short,short
20,0.3011818826198578,8.500913654889173,False,9,short,short
21,0.3207239806652069,10.585128073965834,False,93,long,long
22,0.2414741963148117,11.758621603972616,False,79,long,long
23,0.3102552592754364,10.453656462712209,False,116,long,long
24,0.3535735309123993,13.2015315488754,False,70,long,long
25,0.2678775489330292,9.221214010764411,False,124,long,long
26,0.3027866184711456,10.114062882236215,False,8,short,short
27,0.2689066529273987,16.475161284872673,False,43,long,long
28,0.3243741989135742,15.933533034644668,False,43,long,long
29,0.334910899400711,23.75342763597297,False,38,long,long
30,0.3323752582073211,18.717702181816787,False,43,long,long
31,0.2792824506759643,13.197761012375306,False,75,long,long
32,0.3477603197097778,21.856054983816804,False,53,long,long
33,0.2807193696498871,8.662459891304666,False,53,long,long
34,0.2393026202917099,5.152804040221967,False,48,long,long
35,0.3022330105304718,16.256972795579593,False,48,long,long
36,0.3643645346164703,15.20209372661662,False,51,long,long
37,0.3369368016719818,20.42628243063331,False,50,long,long
38,0.2966318428516388,11.56846155347957,False,52,long,long
39,0.3109650015830993,17.413012224292235,False,10,short,short
40,0.3327684104442596,8.791998479531047,False,73,long,long
41,0.3518114686012268,7.79020656860868,False,152,long,long
42,0.3492217361927032,11.666182002922662,False,96,long,long
43,0.3109039068222046,11.814070045622564,False,8,short,short
44,0.3032420873641968,15.239161830747928,False,42,long,long
45,0.3304663002490997,12.537146931602887,False,59,long,long
46,0.3065816760063171,11.40540644158321,False,78,long,long
47,0.2607153952121734,11.415678919005169,False,72,long,long
48,0.3734448254108429,27.312165986728488,False,37,long,medium
49,0.2593145966529846,3.1220319260807345,False,43,long,long
50,0.2981768250465393,11.29157145556855,False,37,long,medium
51,0.3253017067909241,11.461831842617276,False,67,long,long
52,0.336478441953659,15.625051660908795,False,73,long,long
53,0.3372864425182342,22.83447611892514,False,56,long,long
54,0.2890665233135223,16.357845911338348,False,49,long,long
55,0.3256438970565796,7.406712329691772,False,80,long,long
56,0.3344302475452423,15.852826463816037,False,59,long,long
57,0.417492151260376,7.126587346450338,False,10,short,short
58,0.4165345430374145,18.224054130419525,False,32,short,medium
59,0.4603268504142761,28.414040267569423,False,29,short,medium
60,0.3506053388118744,18.609946851572175,False,48,long,long
61,0.4205166101455688,18.507338315479338,False,29,short,medium
62,0.3765592277050018,16.185072751258893,False,73,long,long
63,0.3246823251247406,12.717721159236907,False,49,long,long
64,0.2527856826782226,0.3823251807257286,False,35,long,medium
65,0.3654381930828094,16.33200174879228,False,71,long,long
66,0.3180724382400512,4.393710407682123,False,7,short,short
67,0.3401640951633453,16.179944089122248,False,40,long,long
68,0.230421096086502,8.721815974717504,False,70,long,long
69,0.36243936419487,17.324020306221982,False,16,short,medium
70,0.1090884655714035,0.0,False,15,short,medium
71,0.334566056728363,19.54840070969752,False,39,long,long
72,0.3856679499149322,22.189858073864105,False,72,long,long
73,0.3243801295757293,17.435678260937383,False,64,long,long
74,0.3298082053661346,15.73417535042466,False,96,long,long
75,0.312552273273468,21.021235440704867,False,49,long,long
76,0.3174371719360351,20.16382940433826,False,37,long,medium
77,0.2934639751911163,19.395621161269094,False,74,long,long
78,0.4165304899215698,9.213903424993344,False,15,short,medium
79,0.3809354603290558,12.430603385218108,False,15,short,medium
80,0.2709844410419464,19.0078444626071,False,54,long,long
81,0.3517827689647674,21.509349477953652,False,73,long,long
82,0.2961606681346893,12.038728484846088,False,64,long,long
83,0.3083302080631256,9.763253103962253,False,66,long,long
84,0.3597217798233032,15.152928299639406,False,45,long,long
85,0.3504486978054046,17.450877099527794,False,49,long,long
86,0.2051127403974533,0.4734670546047205,False,12,short,short
87,0.3056285679340362,8.746639410359155,False,12,short,short
88,0.4572308957576751,14.848975415183688,False,26,short,medium
89,0.3254155814647674,12.990777782264324,False,68,long,long
90,0.3472456336021423,16.16975646751894,False,72,long,long
91,0.3417153656482696,12.88093288258951,False,91,long,long
92,0.3195426166057586,16.971947165269437,False,34,long,medium
93,0.4152882993221283,23.14591921043483,False,54,long,long
94,0.3135266005992889,11.712884340211192,False,10,short,short
95,0.2449944913387298,14.576628871437888,False,45,long,long
96,0.2542334496974945,10.579379305560774,False,136,long,long
97,0.3110734224319458,17.555536865269065,False,66,long,long
98,0.3410758078098297,12.280609896572514,False,76,long,long
99,0.3863295614719391,15.47676207075279,False,17,short,medium
100,0.3134225308895111,11.102904767562755,False,79,long,long
101,0.2228024303913116,5.801095425256994,False,149,long,long
102,0.3251309692859649,11.795402574319237,False,14,short,medium
103,0.3337055742740631,13.816837049116195,False,18,short,medium
104,0.4470198154449463,21.431799258358883,False,32,short,medium
105,0.2974480092525482,14.332170850185731,False,90,long,long
106,0.366394430398941,19.90130804384134,False,56,long,long
107,0.408934623003006,19.20985884987018,False,70,long,long
108,0.2467693388462066,10.716070409750596,False,92,long,long
109,0.4197633564472198,17.885765812301763,False,37,long,medium
110,0.3243999481201172,11.892519306705866,False,91,long,long
111,0.2871632874011993,7.662899407296179,False,63,long,long
112,0.231700137257576,6.615948199568919,False,16,short,medium
113,0.3125689327716827,9.0710447521379,False,15,short,medium
114,0.3579656183719635,16.690768340681565,False,60,long,long
115,0.3001875579357147,12.564614615393507,False,79,long,long
116,0.2694236934185028,1.9639300843768932,False,46,long,long
117,0.1996668726205825,10.28538132756778,False,61,long,long
118,0.447968453168869,25.593605070431053,False,55,long,long
119,0.3161195814609527,21.28694621482785,False,57,long,long
120,0.2988795340061188,8.280986444804581,False,10,short,short
121,0.245304137468338,9.013949176547122,False,74,long,long
122,0.3728332221508026,22.673478482796973,False,52,long,long
123,0.2887057363986969,18.985286263761928,False,54,long,long
124,0.3730358183383941,16.90448527099241,False,85,long,long
125,0.3420690298080444,17.145288578370273,False,42,long,long
126,0.2031953930854797,11.136657275075748,False,66,long,long
127,0.3213354051113128,15.240148860184592,False,40,long,long
128,0.2854498326778412,12.705858683158382,False,46,long,long
129,0.3368602395057678,4.651346558251778,False,52,long,long
130,0.3168277740478515,7.743411216793778,False,20,short,medium
131,0.4205560684204101,14.805377110170776,False,19,short,medium
132,0.3227848708629608,13.523670837031476,False,12,short,short
133,0.2549466490745544,9.641729597932711,False,75,long,long
134,0.3807979822158813,16.831078376068824,False,68,long,long
135,0.3669196665287018,16.55419405995883,False,57,long,long
136,0.3985314667224884,12.084585043874815,False,106,long,long
137,0.3294723033905029,4.961128218095986,False,100,long,long
138,0.3136032521724701,14.337627053816393,False,50,long,long
139,0.3233820497989654,18.2766162896301,False,61,long,long
140,0.2650662362575531,14.048212203200764,False,56,long,long
141,0.3308530151844024,15.324813382448877,False,51,long,long
142,0.272919625043869,5.5091708800640715,False,11,short,short
143,0.2984124422073364,7.5969653645558495,False,74,long,long
144,0.3845979869365692,21.369924178431916,False,53,long,long
145,0.2491979002952575,2.8296843641186924,False,111,long,long
