segment_id,COMET,chrF++,is_bad_source,src_length,length_group_2,length_group_3
0,0.2047834992408752,0.4888875873911903,True,3,short,short
1,0.3351315557956695,7.91509563075567,False,9,short,short
2,0.4456077814102173,17.023131633888884,False,29,short,medium
3,0.1835390627384185,2.487523946551249,False,66,long,long
4,0.3557106554508209,6.5820438429663355,False,126,long,long
5,0.167419821023941,2.1876027538226785,False,16,short,medium
6,0.1222662329673767,0.0,False,9,short,short
7,0.3260628879070282,11.04171307920506,False,107,long,long
8,0.3578096330165863,10.452708092708496,False,88,long,long
9,0.4142800271511078,16.624858671135772,False,77,long,long
10,0.5035987496376038,27.350375453307468,False,28,short,medium
11,0.4499227106571197,13.921943930584227,False,6,short,short
12,0.3726558983325958,12.313103249975054,False,31,short,medium
13,0.4374825656414032,19.94338784815038,False,46,long,long
14,0.3836446404457092,17.00952297999219,False,59,long,long
15,0.1655711233615875,1.03346563196801,False,88,long,long
16,0.2969014942646026,11.763873890082063,False,54,long,long
17,0.4291602075099945,4.816943392229164,False,60,long,long
18,0.3146244883537292,11.460531701624973,False,64,long,long
19,0.38398277759552,7.669529109846125,False,8,short,short
20,0.2782436609268188,1.7123036265685028,False,9,short,short
21,0.2710570991039276,7.833694451307689,False,93,long,long
22,0.2816446721553802,12.716066328315213,False,79,long,long
23,0.3048754632472992,0.3729999225280174,False,116,long,long
24,0.2965811789035797,12.933535647299776,False,70,long,long
25,0.2915255725383758,14.023691919127634,False,124,long,long
26,0.3159351050853729,5.401710762461645,False,8,short,short
27,0.3174899518489837,16.346082322554956,False,43,long,long
28,0.3873660862445831,13.317574349417296,False,43,long,long
29,0.4018100202083587,13.181072867335356,False,38,long,long
30,0.3221378028392792,14.6874283724822,False,43,long,long
31,0.446339875459671,24.27051875636849,False,75,long,long
32,0.2238387167453766,0.0,False,53,long,long
33,0.4857508838176727,22.88124723372841,False,53,long,long
34,0.3497653305530548,17.1244781441171,False,48,long,long
35,0.3596674501895904,16.633292351903822,False,48,long,long
36,0.3651817739009857,13.556549730833062,False,51,long,long
37,0.3811587989330292,16.943115316695078,False,50,long,long
38,0.370993047952652,11.183668291152198,False,52,long,long
39,0.3800781667232513,8.589389336742643,False,10,short,short
40,0.3488658964633941,16.6966205306356,False,73,long,long
41,0.4177461564540863,10.459377725369675,False,152,long,long
42,0.3335914015769958,8.434072009574196,False,96,long,long
43,0.3736539781093597,12.61827942134348,False,8,short,short
44,0.4288899600505829,19.884391375256065,False,42,long,long
45,0.3206625282764435,14.792027761282146,False,59,long,long
