segment_id,COMET,chrF++,is_bad_source,src_length,length_group_2,length_group_3
0,0.5497280359268188,30.442720841696783,True,3,short,short
1,0.4670161306858063,34.19612015169052,False,9,short,short
2,0.6424903273582458,44.10386972765936,False,29,short,medium
3,0.7705968618392944,48.92263109954848,False,66,long,long
4,0.7332767844200134,47.84685092098469,False,126,long,long
5,0.892242431640625,66.63447478781099,False,16,short,medium
6,0.5254506468772888,18.569301999238142,False,9,short,short
7,0.6357609033584595,44.151925697055184,False,107,long,long
8,0.6685569882392883,42.91028631414217,False,88,long,long
9,0.5823081135749817,20.534187589885903,False,77,long,long
10,0.8926851153373718,75.23576447673577,False,28,short,medium
11,0.8465254902839661,37.79701836335744,False,6,short,short
12,0.8534470796585083,60.39736622830674,False,31,short,medium
13,0.8931805491447449,66.03829691999353,False,46,long,long
14,0.7646561861038208,59.611158536814415,False,59,long,long
15,0.7529138922691345,50.26014887407491,False,88,long,long
16,0.6477874517440796,31.500938365449255,False,54,long,long
17,0.8568769693374634,58.38768215294056,False,60,long,long
18,0.6372336745262146,55.686822212978605,False,64,long,long
19,0.4455621540546417,38.73685925816642,False,8,short,short
20,0.455841451883316,26.80800801495092,False,9,short,short
21,0.7034507393836975,56.30637212954513,False,93,long,long
22,0.8722236752510071,74.68952353696746,False,79,long,long
23,0.847221314907074,60.61439248841155,False,116,long,long
24,0.6480363011360168,54.08836878044307,False,70,long,long
25,0.7874473929405212,54.71490658735182,False,124,long,long
26,0.736136257648468,32.321292262110504,False,8,short,short
27,0.7280954718589783,37.72608150036484,False,43,long,long
28,0.3659180104732513,24.11221408962647,False,43,long,long
29,0.7586825489997864,54.604259198649544,False,38,long,long
30,0.7806205153465271,53.52062130346481,False,43,long,long
31,0.6076449751853943,52.97452240909114,False,75,long,long
32,0.5581825375556946,56.00178179028984,False,53,long,long
33,0.8633473515510559,61.06455696862355,False,53,long,long
34,0.8199177384376526,49.93263043211702,False,48,long,long
35,0.297678679227829,0.59348824526871,False,48,long,long
36,0.7440453171730042,51.07819229454103,False,51,long,long
37,0.7649247050285339,71.35703322182634,False,50,long,long
38,0.6561400294303894,55.78727473208255,False,52,long,long
39,0.4391696751117706,28.96722390853938,False,10,short,short
40,0.8090129494667053,53.65939164040683,False,73,long,long
41,0.6498380303382874,48.62645601844056,False,152,long,long
42,0.8195566534996033,48.7242587116535,False,96,long,long
43,0.3311501145362854,16.67327589843097,False,8,short,short
44,0.7542365789413452,35.86347591739687,False,42,long,long
45,0.3756525218486786,29.91585033126701,False,59,long,long
46,0.6788060069084167,48.03732274944835,False,78,long,long
47,0.5948420166969299,43.14654353544633,False,72,long,long
48,0.8307810425758362,75.86477324510572,False,37,long,medium
49,0.494053453207016,44.10729917184252,False,43,long,long
50,0.702084481716156,48.11132603160531,False,37,long,medium
51,0.7030941843986511,57.12203928122486,False,67,long,long
52,0.7593984007835388,52.29511514001805,False,73,long,long
53,0.8203803896903992,58.33706284408303,False,56,long,long
54,0.6355059742927551,51.23731462143874,False,49,long,long
55,0.8053868412971497,50.38996926659441,False,80,long,long
56,0.3824476897716522,35.86256903762479,False,59,long,long
57,0.4848901629447937,26.63942738030782,False,10,short,short
58,0.7335086464881897,41.030730474437235,False,32,short,medium
59,0.9028010964393616,66.80831822769852,False,29,short,medium
60,0.533958375453949,50.28279046729991,False,48,long,long
