segment_id,COMET,chrF++,BLEU,is_bad_source,src_length,length_group_2,length_group_3
0,0.9766539335250854,100.0,100.00000000000004,True,3,short,short
1,0.4746855795383453,20.26723074348071,27.516060407455225,False,9,short,short
2,0.3408338725566864,26.76820884275533,6.795992978417561,False,29,short,medium
3,0.4497778713703155,29.776742646153792,20.14893162849611,False,66,long,long
4,0.4597515761852264,10.41502481070194,0.0569352327280607,False,126,long,long
5,0.7328154444694519,53.6945491207556,26.46015952359329,False,16,short,medium
6,0.5926732420921326,18.2329929949426,0.0,False,9,short,short
7,0.3172506988048553,8.320495679405798,0.0,False,107,long,long
8,0.3366011083126068,14.42020564586992,0.0,False,88,long,long
9,0.4134586751461029,16.7709484630269,0.0,False,77,long,long
10,0.510576605796814,37.22828710022618,27.48906344212513,False,28,short,medium
11,0.6106418371200562,10.876627793755366,0.0,False,6,short,short
12,0.3687740862369537,17.00808219462467,0.0,False,31,short,medium
13,0.4486205577850342,15.284661354421155,0.0,False,46,long,long
14,0.4071055352687835,14.471013438782576,0.0,False,59,long,long
15,0.3578358590602875,15.709227516773948,0.0,False,88,long,long
16,0.3425488770008087,15.887486500857042,0.0,False,54,long,long
17,0.3135367929935455,13.078663966949527,2.4074859035470344,False,60,long,long
18,0.341503381729126,18.871204942674076,0.0,False,64,long,long
19,0.3989078104496002,10.69540222226471,0.0,False,8,short,short
20,0.2671315968036651,4.7113829811803205,0.0,False,9,short,short
21,0.5159211754798889,1.7667535693356475,0.6336634490065761,False,93,long,long
22,0.3553058207035064,13.29290916295856,0.0,False,79,long,long
23,0.3011603653430938,8.980269453054262,0.0,False,116,long,long
24,0.4619497954845428,2.7948467765195493,0.5405800310484631,False,70,long,long
25,0.292172908782959,18.355163400423105,3.2022396228864443,False,124,long,long
26,0.5971541404724121,0.0,0.0,False,8,short,short
27,0.3098514676094055,11.531505725059784,0.0,False,43,long,long
28,0.5216056704521179,0.0,0.0,False,43,long,long
29,0.345004141330719,8.667024105426957,0.0,False,38,long,long
30,0.4176540672779083,15.46847115418442,3.4585921141027365,False,43,long,long
31,0.5007861256599426,5.235988713174628,1.3453352862048285,False,75,long,long
32,0.2901536226272583,12.90280173662414,9.688464563433238,False,53,long,long
33,0.3309703469276428,35.714277380281835,17.21916742076807,False,53,long,long
34,0.6999394297599792,2.8332785746057403,1.9381886040198415,False,48,long,long
35,0.4022370874881744,13.245153571981971,0.0,False,48,long,long
36,0.3135621249675751,16.03295146605691,3.5275023606301383,False,51,long,long
37,0.3821908235549927,18.689617216939876,3.1643869103082793,False,50,long,long
38,0.5821858048439026,0.3806378494787493,0.0,False,52,long,long
39,0.346613198518753,11.961684149184148,0.0,False,10,short,short
40,0.2741861343383789,14.360924484383686,5.401123513017142,False,73,long,long
41,0.4608484208583832,13.08090740869449,0.4044715358697439,False,152,long,long
42,0.37747922539711,10.173370737061909,0.0,False,96,long,long
43,0.2556327581405639,0.0,0.0,False,8,short,short
44,0.3664866387844085,16.443512597082897,0.0,False,42,long,long
45,0.3782117068767547,16.99419721149571,1.8296315734733617,False,59,long,long
46,0.3929177224636078,17.85156994497345,4.255541381996154,False,78,long,long
47,0.3750641047954559,17.933799791256046,2.288239906864139,False,72,long,long
48,0.2489821910858154,11.318557838414382,0.4557016946755463,False,37,long,medium
49,0.3410047888755798,23.96334136795771,7.413670083653379,False,43,long,long
