segment_id,COMET,chrF++,BLEU,is_bad_source,src_length,length_group_2,length_group_3
0,0.9303004145622252,56.17044072344443,53.29462628216855,True,3,short,short
1,0.6358881592750549,31.332377649115017,6.567274736060396,False,9,short,short
2,0.5943306684494019,34.04970767282938,13.509087348295797,False,29,short,medium
3,0.5718579292297363,33.53250036207239,4.504509465226776,False,66,long,long
4,0.4781176149845123,11.976598927702556,0.3596256193249104,False,126,long,long
5,0.8059640526771545,49.28487083141513,27.46997742001637,False,16,short,medium
6,0.7097700834274292,27.11546703350284,6.770186228657867,False,9,short,short
7,0.353314071893692,13.21110167215475,0.3778305966817193,False,107,long,long
8,0.5316806435585022,24.572924251275214,1.5705052984933678,False,88,long,long
9,0.6327171325683594,21.082451872204256,0.9165060069603316,False,77,long,long
10,0.5739070773124695,36.527088914532946,23.107890224470243,False,28,short,medium
11,0.8132482171058655,36.21096568167697,17.491650626361256,False,6,short,short
12,0.6461247801780701,32.56686455002325,6.773638670879234,False,31,short,medium
13,0.7088626027107239,28.967845016239508,1.333926490215405,False,46,long,long
14,0.4954928457736969,18.66268731755697,0.819236978816865,False,59,long,long
15,0.5799626111984253,21.5110233070121,2.3895359732254167,False,88,long,long
16,0.5073860883712769,26.83481956774111,1.8454641423518685,False,54,long,long
17,0.3753617703914642,19.850042765270288,2.833266408596955,False,60,long,long
18,0.5492561459541321,29.503091329398483,4.39849083865009,False,64,long,long
19,0.6779527068138123,32.42524946222783,7.267884212102741,False,8,short,short
20,0.5789706110954285,30.364777322650028,8.392229812593097,False,9,short,short
21,0.4480350911617279,17.90362668142299,1.573872620855592,False,93,long,long
22,0.3223235309123993,10.326229765297056,0.70027739171007,False,79,long,long
23,0.2812204957008362,10.333044112896966,0.462283155091286,False,116,long,long
24,0.2832803428173065,9.240196678099052,0.0,False,70,long,long
25,0.3713935017585754,15.248339840780472,0.7455800963238957,False,124,long,long
26,0.4421111643314361,10.701601165998923,2.0315766105349127,False,8,short,short
27,0.4933808147907257,16.153387359536516,0.6720812466162326,False,43,long,long
28,0.4589152038097381,22.04134670841466,1.211033800737062,False,43,long,long
29,0.5723345875740051,33.85763890256312,5.52436060516927,False,38,long,long
30,0.5107625126838684,25.121917417651424,2.3127959332599595,False,43,long,long
31,0.3331658840179443,14.72816157180237,1.3251882433194373,False,75,long,long
32,0.2420723736286163,9.73225844843878,1.045953676514853,False,53,long,long
33,0.5771632790565491,28.392072944941937,2.5519240336522517,False,53,long,long
34,0.5911195874214172,27.582999315508214,2.579124920342433,False,48,long,long
35,0.5959604382514954,21.942443783701968,2.425593413314967,False,48,long,long
36,0.434084951877594,19.573590207878507,1.0103588033775688,False,51,long,long
37,0.4895568192005157,19.42335126135761,2.024329397483802,False,50,long,long
38,0.4899288117885589,18.405361657208964,1.022951633574269,False,52,long,long
39,0.5216493606567383,28.664663286217166,5.934202609760488,False,10,short,short
40,0.2869836688041687,13.730105132317645,0.3763494460076015,False,73,long,long
41,0.4621541798114776,16.33810460733978,1.2591851129517648,False,152,long,long
42,0.4966125786304474,16.445350901729068,0.395638282674102,False,96,long,long
43,0.4856848418712616,22.49901303060991,3.0890553181566975,False,8,short,short
44,0.3672801852226257,21.21944213340691,3.5479642786530112,False,42,long,long
45,0.4778592586517334,24.844856185344316,3.4813844645916694,False,59,long,long
46,0.2837119698524475,8.556834061553136,0.4290971223669811,False,78,long,long
47,0.5511561036109924,18.28776627942328,0.8387248609661192,False,72,long,long
48,0.5292041301727295,28.596371177253477,3.3521699515694836,False,37,long,medium
49,0.5738833546638489,31.59367250288843,7.039372171487217,False,43,long,long
50,0.5098353028297424,29.375331324429883,1.512607319087696,False,37,long,medium
